,borrower_type,credit_score,age,county,income,loan_amount,loan_term_months,interest_rate,default_prob,defaulted,loan_purpose
45099,Consumer,531,51,Other,100000.0,109027,21,15.379999999999999,0.195,0,Emergency
45100,Consumer,701,51,Other,121000.0,51918,15,11.98,0.11772727272727271,0,Education
45101,Consumer,410,55,Other,80000.0,105295,12,17.8,0.25,0,Emergency
45102,Consumer,603,56,Other,36000.0,108527,18,13.94,0.16227272727272726,0,Personal
45103,Consumer,535,48,Nairobi,57000.0,82767,9,15.3,0.19318181818181818,0,Business
45104,Consumer,359,22,Nairobi,81000.0,78411,17,18.82,0.2731818181818182,0,Business
45105,SME,549,61,Other,176000.0,4172238,31,13.02,0.18209090909090908,0,Equipment
45106,Consumer,606,50,Mombasa,90000.0,174203,15,13.879999999999999,0.1609090909090909,0,Personal
45107,Consumer,338,22,Other,91000.0,20374,15,19.240000000000002,0.2827272727272727,0,Medical
45108,SME,639,35,Machakos,181000.0,226756,59,11.22,0.15754545454545454,0,Expansion
45109,Consumer,447,39,Other,71000.0,159397,9,17.06,0.23318181818181816,0,Personal
45110,Consumer,320,39,Nairobi,131000.0,5473,6,19.6,0.2909090909090909,1,Education
45111,SME,498,55,Other,215000.0,59023,36,14.04,0.196,0,Inventory
45112,Consumer,745,18,Nairobi,61000.0,18607,15,11.1,0.09772727272727272,0,Business
45113,Consumer,671,29,Nakuru,113000.0,104273,8,12.58,0.13136363636363635,0,Education
45114,Consumer,402,57,Kisumu,16000.0,45185,10,17.96,0.2536363636363636,0,Medical
45115,Consumer,391,36,Other,78000.0,78958,11,18.18,0.2586363636363636,0,Medical
45116,Consumer,726,45,Mombasa,55000.0,121174,7,11.48,0.10636363636363635,0,Emergency
45117,SME,467,46,Nairobi,487000.0,4653573,50,14.66,0.20445454545454544,0,Equipment
45118,Consumer,688,46,Mombasa,22000.0,25380,24,12.24,0.12363636363636363,0,Education
45119,Consumer,523,63,Other,105000.0,47628,17,15.54,0.1986363636363636,0,Emergency
45120,Consumer,714,31,Other,20000.0,63186,23,11.72,0.11181818181818182,0,Personal
45121,Consumer,760,58,Nakuru,71000.0,47699,6,10.8,0.09090909090909091,0,Business
45122,SME,335,56,Other,310000.0,93553,15,17.3,0.24045454545454545,0,Expansion
45123,Consumer,838,29,Nakuru,134000.0,197471,8,9.24,0.05545454545454545,0,Personal
45124,Consumer,762,26,Other,38000.0,131573,21,10.76,0.09,0,Education
45125,Consumer,421,58,Mombasa,116000.0,48561,9,17.58,0.245,0,Business
45126,Consumer,767,53,Other,83000.0,69593,19,10.66,0.08772727272727271,0,Emergency
45127,Consumer,815,38,Other,87000.0,54286,11,9.7,0.06590909090909089,0,Medical
45128,Consumer,807,28,Other,73000.0,178775,15,9.86,0.06954545454545452,0,Emergency
45129,Consumer,796,32,Nairobi,33000.0,29338,23,10.08,0.07454545454545453,1,Medical
45130,Consumer,337,43,Nairobi,96000.0,12299,6,19.259999999999998,0.28318181818181815,1,Medical
45131,Consumer,781,33,Kisumu,110000.0,21704,12,10.379999999999999,0.08136363636363636,0,Medical
45132,SME,309,69,Nakuru,277000.0,4768119,14,17.82,0.24754545454545454,0,Inventory
45133,SME,340,57,Other,369000.0,976972,36,17.2,0.2390909090909091,0,Inventory
45134,Consumer,688,41,Other,148000.0,147778,8,12.24,0.12363636363636363,0,Personal
45135,Consumer,360,18,Kisumu,76000.0,48818,6,18.8,0.2727272727272727,1,Education
45136,Consumer,429,25,Other,133000.0,167688,10,17.42,0.24136363636363634,0,Emergency
45137,SME,467,37,Other,345000.0,3042409,40,14.66,0.20445454545454544,0,Working Capital
45138,SME,463,66,Nairobi,107000.0,281090,32,14.74,0.20554545454545453,0,Working Capital
45139,Consumer,576,57,Other,111000.0,178020,9,14.48,0.17454545454545453,0,Education
45140,Consumer,388,20,Nairobi,21000.0,25197,19,18.240000000000002,0.26,0,Business
45141,Consumer,713,57,Other,49000.0,39720,21,11.74,0.11227272727272727,0,Emergency
45142,Consumer,652,52,Other,17000.0,6671,13,12.96,0.13999999999999999,1,Emergency
45143,Consumer,654,43,Other,43000.0,25788,16,12.92,0.13909090909090907,0,Education
45144,Consumer,821,20,Other,147000.0,173849,8,9.58,0.06318181818181817,0,Emergency
45145,SME,311,43,Other,360000.0,1353894,24,17.78,0.247,0,Working Capital
45146,Consumer,351,54,Nairobi,74000.0,98049,7,18.98,0.2768181818181818,0,Education
45147,Consumer,614,38,Kisumu,41000.0,180655,7,13.72,0.15727272727272726,0,Medical
45148,Consumer,549,21,Nairobi,135000.0,131662,20,15.02,0.18681818181818183,0,Emergency
45149,Consumer,482,25,Kisumu,49000.0,165795,14,16.36,0.21727272727272726,0,Education
45150,Consumer,448,55,Other,113000.0,113289,23,17.04,0.23272727272727273,0,Emergency
45151,Consumer,310,44,Other,50000.0,87205,18,19.8,0.29545454545454547,1,Business
45152,Consumer,739,19,Nakuru,70000.0,137378,11,11.22,0.10045454545454544,0,Education
45153,Consumer,758,59,Other,122000.0,186288,8,10.84,0.0918181818181818,0,Emergency
45154,Consumer,556,59,Nairobi,39000.0,152623,13,14.879999999999999,0.18363636363636363,0,Medical
45155,Consumer,616,53,Machakos,13000.0,74337,24,13.68,0.15636363636363634,0,Business
45156,SME,702,61,Nakuru,217000.0,2268840,49,9.96,0.14036363636363636,0,Inventory
45157,Consumer,518,46,Mombasa,31000.0,141758,18,15.64,0.2009090909090909,0,Business
45158,Consumer,318,19,Mombasa,97000.0,166937,11,19.64,0.2918181818181818,0,Education
45159,Consumer,701,62,Machakos,14000.0,56461,20,11.98,0.11772727272727271,1,Emergency
45160,SME,848,58,Nairobi,105000.0,2904859,32,7.04,0.10054545454545455,0,Working Capital
45161,Consumer,332,32,Nairobi,123000.0,158021,21,19.36,0.28545454545454546,0,Business
45162,Consumer,449,24,Nairobi,68000.0,190412,23,17.02,0.23227272727272724,0,Emergency
45163,SME,842,51,Mombasa,171000.0,3422516,21,7.16,0.10218181818181818,0,Equipment
45164,Consumer,351,49,Mombasa,76000.0,165362,13,18.98,0.2768181818181818,1,Business
45165,Consumer,516,32,Other,42000.0,39348,17,15.68,0.2018181818181818,0,Medical
45166,Consumer,622,57,Other,98000.0,13644,22,13.56,0.15363636363636363,0,Personal
45167,Consumer,551,31,Other,131000.0,19195,13,14.98,0.1859090909090909,0,Emergency
45168,Consumer,406,23,Kisumu,63000.0,189307,14,17.88,0.25181818181818183,0,Education
45169,SME,505,67,Mombasa,489000.0,2450800,27,13.9,0.1940909090909091,0,Equipment
45170,Consumer,624,19,Nakuru,51000.0,198895,8,13.52,0.1527272727272727,0,Business
45171,SME,564,59,Other,453000.0,4871431,15,12.72,0.178,0,Inventory
45172,Consumer,842,32,Mombasa,133000.0,49469,14,9.16,0.05363636363636362,0,Emergency
45173,SME,537,58,Other,489000.0,1570497,58,13.26,0.18536363636363637,0,Expansion
45174,Consumer,571,57,Other,138000.0,107965,9,14.58,0.17681818181818182,1,Medical
45175,Consumer,484,60,Machakos,19000.0,45744,14,16.32,0.21636363636363637,1,Business
45176,Consumer,770,44,Nakuru,73000.0,170403,8,10.6,0.08636363636363636,0,Medical
45177,Consumer,525,45,Nairobi,84000.0,21000,22,15.5,0.1977272727272727,1,Personal
45178,Consumer,837,20,Mombasa,110000.0,16900,17,9.26,0.05590909090909091,0,Emergency
45179,Consumer,582,18,Nairobi,128000.0,81704,22,14.36,0.17181818181818181,0,Medical
45180,Consumer,749,29,Other,74000.0,23724,14,11.02,0.09590909090909089,0,Personal
45181,Consumer,320,33,Mombasa,52000.0,169623,15,19.6,0.2909090909090909,0,Emergency
45182,Consumer,559,22,Nairobi,40000.0,82262,11,14.82,0.18227272727272725,0,Medical
45183,SME,754,36,Mombasa,500000.0,4475499,42,8.92,0.12618181818181817,1,Expansion
45184,Consumer,312,31,Other,31000.0,108104,19,19.759999999999998,0.29454545454545455,1,Business
45185,Consumer,628,64,Other,112000.0,131142,24,13.44,0.1509090909090909,0,Personal
45186,Consumer,346,41,Other,97000.0,193433,17,19.08,0.27909090909090906,0,Business
45187,Consumer,796,34,Nakuru,52000.0,90100,13,10.08,0.07454545454545453,0,Personal
45188,Consumer,519,22,Other,109000.0,135314,11,15.620000000000001,0.20045454545454544,0,Medical
45189,Consumer,696,27,Other,56000.0,155334,24,12.08,0.12,0,Education
45190,Consumer,613,59,Nakuru,64000.0,5095,9,13.74,0.15772727272727272,0,Personal
45191,Consumer,640,36,Nairobi,140000.0,173523,10,13.2,0.14545454545454545,0,Emergency
45192,Consumer,517,27,Other,124000.0,60632,10,15.66,0.20136363636363636,0,Education
45193,SME,411,47,Other,356000.0,1337425,23,15.780000000000001,0.21972727272727272,0,Equipment
45194,Consumer,363,50,Nairobi,112000.0,21718,15,18.740000000000002,0.27136363636363636,1,Medical
45195,SME,594,36,Nakuru,444000.0,1952618,54,12.120000000000001,0.1698181818181818,0,Expansion
45196,Consumer,533,25,Other,55000.0,170423,24,15.34,0.1940909090909091,0,Emergency
45197,SME,684,28,Nairobi,180000.0,4934514,13,10.32,0.14527272727272728,1,Equipment
45198,Consumer,690,39,Other,29000.0,63985,21,12.2,0.12272727272727271,0,Personal
45199,SME,432,67,Mombasa,289000.0,3662745,12,15.36,0.214,0,Working Capital
45200,Consumer,312,30,Other,102000.0,21908,24,19.759999999999998,0.29454545454545455,0,Medical
45201,Consumer,384,64,Machakos,126000.0,133047,10,18.32,0.2618181818181818,0,Business
45202,Consumer,387,36,Other,72000.0,106070,24,18.259999999999998,0.26045454545454544,0,Education
45203,Consumer,347,63,Mombasa,35000.0,46131,13,19.06,0.2786363636363636,0,Emergency
45204,SME,573,60,Other,202000.0,2564342,37,12.54,0.17554545454545456,0,Expansion
45205,SME,823,70,Nairobi,106000.0,1776963,20,7.54,0.10736363636363636,0,Expansion
45206,Consumer,678,64,Other,53000.0,124403,19,12.44,0.12818181818181817,1,Medical
45207,Consumer,427,25,Other,47000.0,152935,19,17.46,0.24227272727272725,0,Business
45208,Consumer,430,22,Machakos,114000.0,86164,17,17.4,0.2409090909090909,0,Business
45209,Consumer,763,19,Other,47000.0,67019,11,10.74,0.08954545454545454,0,Education
45210,SME,454,60,Other,461000.0,3277874,43,14.92,0.208,0,Expansion
45211,SME,774,56,Nakuru,308000.0,1622425,40,8.52,0.12072727272727274,0,Working Capital
45212,Consumer,428,57,Other,120000.0,143543,9,17.44,0.24181818181818182,0,Personal
45213,Consumer,340,18,Other,83000.0,82406,21,19.2,0.2818181818181818,0,Emergency
45214,Consumer,811,56,Other,95000.0,115867,7,9.78,0.06772727272727272,0,Medical
45215,SME,678,58,Nairobi,309000.0,481499,46,10.44,0.14690909090909093,0,Expansion
45216,Consumer,316,57,Other,62000.0,190678,8,19.68,0.2927272727272727,0,Emergency
45217,SME,373,27,Other,263000.0,4094090,34,16.54,0.2300909090909091,0,Expansion
45218,Consumer,575,34,Kisumu,56000.0,31620,6,14.5,0.175,0,Education
45219,Consumer,494,46,Nairobi,63000.0,93820,16,16.12,0.2118181818181818,1,Personal
45220,Consumer,333,37,Mombasa,137000.0,177691,18,19.34,0.285,0,Medical
45221,SME,404,44,Other,341000.0,890709,44,15.92,0.22163636363636363,1,Expansion
45222,Consumer,350,36,Kisumu,63000.0,58865,17,19.0,0.2772727272727273,0,Medical
45223,Consumer,368,48,Mombasa,46000.0,7818,18,18.64,0.2690909090909091,0,Emergency
45224,Consumer,803,62,Other,16000.0,5650,22,9.94,0.07136363636363635,0,Education
45225,Consumer,564,37,Machakos,45000.0,174096,23,14.72,0.18,0,Personal
45226,Consumer,819,50,Kisumu,33000.0,79138,6,9.620000000000001,0.06409090909090909,0,Education
45227,Consumer,501,38,Kisumu,112000.0,160380,18,15.98,0.20863636363636362,0,Business
45228,Consumer,777,21,Kisumu,142000.0,155188,22,10.46,0.08318181818181816,0,Business
45229,Consumer,601,27,Nairobi,84000.0,67518,16,13.98,0.16318181818181818,1,Medical
45230,SME,629,50,Nairobi,102000.0,270038,49,11.42,0.1602727272727273,0,Expansion
45231,Consumer,791,45,Machakos,115000.0,16667,21,10.18,0.07681818181818181,0,Business
45232,Consumer,427,30,Nairobi,14000.0,168782,22,17.46,0.24227272727272725,1,Education
45233,SME,813,47,Other,370000.0,3723694,34,7.74,0.1100909090909091,0,Expansion
45234,Consumer,444,50,Other,118000.0,45241,15,17.12,0.23454545454545453,0,Emergency
45235,SME,499,39,Nakuru,102000.0,4927862,24,14.02,0.19572727272727272,0,Equipment
45236,SME,347,64,Nairobi,246000.0,892373,56,17.06,0.2371818181818182,0,Equipment
45237,Consumer,385,23,Nakuru,145000.0,197101,16,18.3,0.26136363636363635,0,Medical
45238,Consumer,708,49,Nakuru,44000.0,151483,19,11.84,0.11454545454545453,1,Personal
45239,SME,493,65,Other,432000.0,1292565,34,14.14,0.19736363636363635,1,Equipment
45240,Consumer,725,29,Other,28000.0,10750,7,11.5,0.10681818181818181,0,Business
45241,Consumer,679,34,Other,111000.0,5289,8,12.42,0.12772727272727272,0,Personal
45242,Consumer,844,40,Nairobi,62000.0,109009,13,9.120000000000001,0.052727272727272706,0,Personal
45243,Consumer,804,32,Nairobi,85000.0,40899,20,9.92,0.0709090909090909,0,Education
45244,SME,755,45,Other,302000.0,4782218,30,8.9,0.12590909090909091,0,Working Capital
45245,Consumer,464,22,Other,66000.0,11013,24,16.72,0.22545454545454546,1,Medical
45246,Consumer,782,47,Nakuru,89000.0,26707,24,10.36,0.0809090909090909,0,Medical
45247,Consumer,638,60,Other,66000.0,19503,18,13.24,0.14636363636363636,0,Emergency
45248,SME,383,59,Mombasa,72000.0,1636731,19,16.34,0.22736363636363638,0,Equipment
45249,Consumer,690,41,Kisumu,110000.0,64287,19,12.2,0.12272727272727271,0,Personal
45250,Consumer,392,38,Kisumu,143000.0,111923,10,18.16,0.2581818181818182,0,Business
45251,Consumer,505,25,Kisumu,34000.0,41300,22,15.9,0.2068181818181818,0,Personal
45252,Consumer,576,28,Nairobi,145000.0,109128,17,14.48,0.17454545454545453,0,Personal
45253,Consumer,510,24,Other,84000.0,94881,11,15.8,0.20454545454545453,1,Personal
45254,Consumer,622,18,Other,77000.0,33938,7,13.56,0.15363636363636363,0,Personal
45255,SME,413,29,Nairobi,246000.0,466021,12,15.74,0.2191818181818182,0,Inventory
45256,Consumer,714,52,Nakuru,42000.0,129022,17,11.72,0.11181818181818182,0,Medical
45257,Consumer,564,18,Mombasa,148000.0,84834,21,14.72,0.18,0,Emergency
45258,Consumer,639,59,Nakuru,98000.0,54123,9,13.22,0.1459090909090909,1,Business
45259,Consumer,423,36,Mombasa,65000.0,174359,10,17.54,0.24409090909090908,0,Personal
45260,SME,792,60,Nairobi,129000.0,1076400,51,8.16,0.11581818181818182,0,Expansion
45261,Consumer,704,37,Nakuru,47000.0,190433,22,11.92,0.11636363636363636,0,Education
45262,Consumer,336,26,Nakuru,55000.0,51473,13,19.28,0.28363636363636363,0,Personal
45263,Consumer,394,22,Nakuru,31000.0,182786,20,18.12,0.25727272727272726,0,Education
45264,Consumer,507,36,Nairobi,149000.0,19108,13,15.86,0.2059090909090909,0,Business
45265,SME,431,31,Other,340000.0,3617516,45,15.379999999999999,0.21427272727272728,0,Inventory
45266,Consumer,820,41,Other,99000.0,36031,17,9.6,0.06363636363636363,0,Medical
45267,Consumer,648,45,Other,40000.0,119904,20,13.04,0.14181818181818182,1,Emergency
45268,Consumer,613,49,Machakos,83000.0,97456,18,13.74,0.15772727272727272,0,Education
45269,SME,440,29,Mombasa,176000.0,322112,46,15.2,0.21181818181818182,0,Expansion
45270,Consumer,827,65,Mombasa,52000.0,199764,11,9.46,0.060454545454545455,0,Emergency
45271,Consumer,653,63,Nairobi,58000.0,166723,22,12.94,0.13954545454545453,1,Medical
45272,Consumer,421,43,Mombasa,144000.0,78290,11,17.58,0.245,1,Emergency
45273,Consumer,382,22,Other,12000.0,142420,24,18.36,0.2627272727272727,0,Emergency
45274,Consumer,734,32,Other,105000.0,119653,18,11.32,0.10272727272727272,0,Personal
45275,Consumer,533,31,Other,44000.0,9747,22,15.34,0.1940909090909091,0,Business
45276,Consumer,583,62,Kisumu,125000.0,59197,20,14.34,0.17136363636363636,0,Business
45277,Consumer,845,28,Nairobi,57000.0,57470,12,9.1,0.05227272727272725,0,Personal
45278,SME,466,56,Other,144000.0,274062,21,14.68,0.20472727272727273,1,Inventory
45279,SME,563,32,Mombasa,151000.0,561038,21,12.74,0.17827272727272728,0,Inventory
45280,SME,724,48,Nairobi,310000.0,3823629,39,9.52,0.13436363636363638,0,Working Capital
45281,SME,787,57,Nairobi,104000.0,392585,37,8.26,0.11718181818181819,0,Expansion
45282,SME,806,44,Other,142000.0,2234869,24,7.88,0.11199999999999999,0,Working Capital
45283,Consumer,356,45,Other,64000.0,140035,20,18.88,0.27454545454545454,0,Education
45284,SME,456,60,Kisumu,282000.0,3084512,34,14.879999999999999,0.20745454545454545,1,Working Capital
45285,Consumer,313,57,Machakos,46000.0,123374,9,19.740000000000002,0.29409090909090907,1,Education
45286,Consumer,687,65,Nairobi,82000.0,10483,22,12.26,0.12409090909090909,1,Personal
45287,SME,485,56,Nakuru,119000.0,1451597,18,14.3,0.19954545454545455,0,Equipment
45288,Consumer,612,21,Other,130000.0,180335,14,13.76,0.15818181818181817,0,Medical
45289,SME,466,70,Nairobi,194000.0,867144,37,14.68,0.20472727272727273,0,Inventory
45290,Consumer,656,55,Other,85000.0,113467,10,12.88,0.13818181818181818,1,Emergency
45291,SME,824,70,Other,151000.0,1528753,21,7.52,0.1070909090909091,1,Working Capital
45292,Consumer,345,44,Other,29000.0,158799,6,19.1,0.27954545454545454,0,Education
45293,Consumer,667,65,Nairobi,140000.0,167932,8,12.66,0.13318181818181818,0,Education
45294,Consumer,774,47,Nakuru,59000.0,11565,6,10.52,0.08454545454545453,0,Business
45295,Consumer,360,51,Mombasa,145000.0,95016,20,18.8,0.2727272727272727,1,Personal
45296,Consumer,491,63,Nairobi,83000.0,71161,9,16.18,0.21318181818181817,1,Personal
45297,Consumer,534,43,Other,55000.0,33326,23,15.32,0.1936363636363636,0,Education
45298,SME,659,52,Other,204000.0,172916,54,10.82,0.1520909090909091,0,Working Capital
45299,Consumer,503,64,Nakuru,131000.0,135579,20,15.94,0.2077272727272727,0,Emergency
45300,Consumer,572,33,Other,115000.0,94464,14,14.56,0.17636363636363633,0,Medical
45301,SME,684,59,Mombasa,237000.0,3625229,32,10.32,0.14527272727272728,0,Working Capital
45302,Consumer,709,29,Nairobi,139000.0,56951,22,11.82,0.11409090909090908,0,Medical
45303,Consumer,435,37,Other,79000.0,6182,17,17.3,0.23863636363636362,1,Business
45304,Consumer,592,52,Nairobi,65000.0,127192,11,14.16,0.16727272727272727,1,Education
45305,Consumer,577,29,Nairobi,25000.0,7401,10,14.46,0.17409090909090907,0,Medical
45306,Consumer,717,63,Mombasa,91000.0,134728,9,11.66,0.11045454545454544,0,Medical
45307,Consumer,346,50,Other,124000.0,89534,20,19.08,0.27909090909090906,1,Business
45308,Consumer,633,18,Other,74000.0,59232,24,13.34,0.14863636363636362,0,Education
45309,Consumer,325,29,Nairobi,110000.0,156758,8,19.5,0.28863636363636364,0,Emergency
45310,Consumer,452,24,Kisumu,15000.0,164120,23,16.96,0.2309090909090909,0,Emergency
45311,Consumer,478,36,Other,84000.0,103180,17,16.44,0.2190909090909091,0,Business
45312,Consumer,613,28,Kisumu,83000.0,71231,24,13.74,0.15772727272727272,0,Business
45313,Consumer,418,25,Nairobi,76000.0,55112,22,17.64,0.24636363636363634,0,Medical
45314,Consumer,527,29,Other,137000.0,101527,15,15.46,0.1968181818181818,0,Education
45315,SME,839,39,Other,369000.0,687452,33,7.220000000000001,0.10300000000000001,0,Working Capital
45316,Consumer,737,54,Mombasa,42000.0,154800,16,11.26,0.10136363636363635,0,Emergency
45317,Consumer,538,62,Nairobi,101000.0,96436,14,15.24,0.1918181818181818,0,Emergency
45318,Consumer,773,43,Other,50000.0,155731,13,10.54,0.08499999999999999,0,Business
45319,Consumer,451,25,Machakos,149000.0,51502,13,16.98,0.23136363636363635,1,Medical
45320,Consumer,477,45,Machakos,137000.0,29460,10,16.46,0.21954545454545454,0,Personal
45321,Consumer,702,24,Other,83000.0,146765,14,11.96,0.11727272727272725,1,Education
45322,Consumer,485,34,Machakos,33000.0,149137,16,16.3,0.21590909090909088,1,Business
45323,Consumer,501,57,Mombasa,50000.0,72360,16,15.98,0.20863636363636362,0,Emergency
45324,Consumer,547,42,Nairobi,134000.0,46869,8,15.06,0.18772727272727271,0,Business
45325,Consumer,607,18,Kisumu,120000.0,131060,23,13.86,0.16045454545454543,0,Personal
45326,Consumer,696,41,Other,133000.0,28186,18,12.08,0.12,0,Emergency
45327,Consumer,459,33,Nakuru,67000.0,88051,20,16.82,0.22772727272727272,0,Education
45328,SME,658,62,Other,496000.0,4960633,59,10.84,0.15236363636363637,0,Expansion
45329,Consumer,472,52,Machakos,78000.0,166020,19,16.56,0.2218181818181818,0,Business
45330,Consumer,543,65,Other,118000.0,149796,19,15.14,0.18954545454545452,0,Personal
45331,SME,338,27,Other,63000.0,3021524,57,17.240000000000002,0.23963636363636365,1,Inventory
45332,Consumer,735,33,Mombasa,75000.0,31007,19,11.3,0.10227272727272727,0,Personal
